日期,排名,电影ID,电影名称,影片英文名称,当前票房(万),累计票房(万),累计场次,累计人次(万),天数,票房占比,当前场次,当前人次(万),人次占比,累计上映天数,场均人次,场均收入,上映日期,黄金场票房(万),黄金场场次,黄金场人次(万),黄金场排座(万),黄金场场均人次,票房环比,场次环比,人次环比,场次占比,上午场票房(万),上午场场次,上午场人次(万),下午场票房(万),下午场场次,下午场人次(万),加映场票房(万),加映场场次,加映场人次(万),上座率,黄金场票房占比,黄金场场次占比,黄金场人次占比,黄金场上座率,票房占全国比,当前排座(万),排座占比
2023-08-15,89,38356,潜艇总动员：地心游记,Journey To The Center Of The Deep Ocean,0,25262848.96,134684,782917,1,0,3,0,0,795,0,0,2021-06-12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
2023-08-15,90,38375,让这首歌作证,Our Song,0,909050.58,5140,38386,1,0,1,0,0,271,0,0,2022-11-18,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,91,38432,奇异世界历险记,Adventures In Wonder World,0,5019370.41,42349,149150,1,0,2,0,0,865,0,0,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-08-15,92,38245,魔法鼠乐园,Magic Mouse Paradise,0,4234535.17,100970,140383,1,0,5,0,0,441,0,0,2022-06-01,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2023-08-15,93,36360,暗杀风暴,Death Notice,0,2323691.27,3054,54946,1,0,2,0,0,-2,0,0,2023-08-18,0,0,0,0,0,0,-84.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-08-15,94,36385,禁锢之地,Imprisonment,0,36184,83,872,1,0,1,0,0,1065,0,0,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,0
2023-08-15,95,39118,新灰姑娘2,Cinderella and the Spellbinder,0,31608995.96,269001,931708,1,0,3,0,0,319,0,0,2022-10-01,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
2023-08-15,96,39162,开心超人之英雄的心,The Stones,0,16575034.38,182798,522445,1,0,1,0,0,390,0,0,2022-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,97,39312,忍者神龟：崛起,Rise of the Teenage Mutant Ninja Turtles: The Movie,0,3897747.41,178289,126956,1,0,3,0,0,270,0,0,2022-11-19,0,0,0,0,0,0,-25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,253,0
2023-08-15,98,39360,龙珠超：超级人造人,Dragon Ball Super: Super Hero,0,11163924.88,303210,349838,1,0,1,0,0,222,0,0,2023-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,99,39379,倍儿喜欢你,I Like You More,0,5302318.39,107516,143177,1,0,1,0,0,124,0,0,2023-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,100,39482,魔幻奇缘之宝石公主,Magic Princess,0,6447780.98,45801,200508,1,0,2,0,0,109,0,0,2023-04-29,0,0,0,0,0,0,-33.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
2023-08-15,101,39486,新猪猪侠大电影·超级赛车,Racing 72H,0,53716048.09,288850,1587732,1,0,1,0,0,109,0,0,2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,102,39501,温柔壳,Awakening Spring,0,17227946.98,147673,423008,1,0,1,0,0,82,0,0,2023-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,0
2023-08-15,103,39507,贫民窟之王,Velaikkaran,0,414055.59,20554,12990,1,0,1,0,0,96,0,0,2023-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,104,35017,小公主艾薇拉与神秘王国,Princess and the Kingdom,0,6619146.72,56391,248092,1,0,1,0,0,1935,0,0,2018-04-29,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,105,33172,大鱼海棠,Big Fish & Begonia,0,574983640.7,750879,17462699,1,0,2,0,0,2595,0,0,2016-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,0
2023-08-15,106,33640,超级幼儿园,Super Kindergarten,0,2274663.53,14811,79286,1,0,10,0,0,2419,0,0,2016-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2023-08-15,107,28262,毛泽东和他的儿子,Mao Zedong and His Son,0,870,10,35,1,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171,0
2023-08-15,108,2671,101次求婚,Say Yes,0,200006484.3,237274,5968026,1,0,1,0,0,3837,0,0,2013-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,109,5440,阿里巴巴大盗奇兵,Alibaba and The Thief,0,15832879.29,69331,557489,1,0,6,0,0,3007,0,0,2015-05-23,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2023-08-15,110,37998,拨浪鼓咚咚响,Like Father And Son,0,1879930.26,28400,52171,1,0,1,0,0,172,0,0,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120,0
2023-08-15,111,38181,川流不“熄”,A Summer Trip,0,2833792.5,29135,71690,1,0,1,0,0,82,0,0,2023-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0
2023-08-15,112,35696,阿里巴巴三根金发,Alibaba TheThree Golden Hair,0,10311436.47,45511,271398,1,0,1,0,0,1690,0,0,2018-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,113,35997,流浪地球,The Wandering Earth,0,4687712650,3633645,104659809,1,0,1,0,0,1653,0,0,2019-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,114,36966,打过长江去,Towards The River Glorious,0,22588732.16,18543,639167,1,0,1,0,0,1400,0,0,2019-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,115,37033,太阳升起的时刻,The Moment Of The Sunrises,0,12580354.65,43380,333063,1,0,1,0,0,1391,0,0,2019-10-25,0,0,0,0,0,-100,-66.67,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,116,37283,阿里巴巴与神灯,Alibaba and the Magic Lamp,0,22143694.7,123268,642333,1,0,2,0,0,1075,0,0,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-08-15,117,37376,士兵顺溜：兵王争锋,The Hero Battle,0,2104056.64,34667,65564,1,0,1,0,0,1307,0,0,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,118,37400,半条棉被,HEAART FOR HEART,0,13846248.82,40642,466144,1,0,1,0,0,1076,0,0,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,119,37858,龙神之子,Son of Dragon God,0,1980710.26,21705,71032,1,0,2,0,0,1026,0,0,2020-10-24,0,0,0,0,0,0,-33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-08-15,120,37860,饮料超人,Soda Bros,0,999089.35,14176,33094,1,0,1,0,0,795,0,0,2021-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,121,39614,寻觅自然第二季,,0,8,11,1,1,0,4,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-08-15,122,39625,夏天的烦恼,Summer Troubles,0,49796.08,1864,1322,1,0,4,0,0,29,0,0,2023-07-18,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123,0
2023-08-15,123,39583,扫毒3：人在天涯,The White Storm 3：Heaven or Hell,0,285094234.4,499739,6829617,1,0,2,0,0,41,0,0,2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-08-15,124,39569,海洋传奇,Legend of the Ocean,0,280649.07,4547,10005,1,0,1,0,0,46,0,0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,0
2023-08-15,125,39547,画布上的起跑线,The Starting Line On The Canvas,0,113623.98,321,4985,1,0,2,0,0,76,0,0,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,146,0
2023-08-15,126,39548,煞面迷影,LOST MEMORIES,0,2408257.02,40279,68491,1,0,3,0,0,75,0,0,2023-06-02,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,267,0
2023-08-15,127,39650,王牌二哈,Kings Husky,0,1280233.77,5704,35552,1,0,13,0,0,-3,0,0,2023-08-19,0,1,0,135,0,-100,-45.83,-100,0,0,1,0,0,4,0,0,0,0,0,0,7.69,0,0,0,534,0
2023-08-14,1,39654,孤注一掷,No More Bets,138624247.8,1899217288,1383506,45642177,1,62.77,158020,3360051,62.95,7,21,877,2023-08-08,35560185.47,39586,857833,5859820,22,-45.52,-7.07,-44.67,42.53,17711398.69,20107,435253,62288388.77,70396,1505227,22137146.98,24089,537904,14.39,25.65,25.05,25.53,14.64,100,23341943,50.63
2023-08-14,2,39609,封神第一部：朝歌风云,Fengshen Trilogy,33641944.16,2048282285,2174905,47136641,1,15.23,63684,781266,14.64,26,12,528,2023-07-20,8074520.88,14946,187482,1783793,13,-52.44,-3.07,-51.26,17.14,5172746.76,9750,122526,14942258.22,28027,343424,5261180.72,9517,122895,10.17,24,23.47,24,10.51,100,7679482,16.66
2023-08-14,3,39646,巨齿鲨2：深渊,Meg 2: The Trench,20694331.73,667305833.5,906898,15737599,1,9.37,51467,497443,9.32,11,10,402,2023-08-04,4434953.85,10344,106571,1097539,10,-52.75,-5.65,-52.05,13.85,3009758.54,7487,72731,9032824.91,22450,216286,4072929.65,9747,98127,9.06,21.43,20.1,21.42,9.71,100,5489649,11.91
2023-08-14,4,39633,热烈,One And Only,8464156.3,829699701.2,1265234,20010214,1,3.83,27043,205507,3.85,18,8,313,2023-07-28,1485073.66,4016,35672,383700,9,-49.5,-3.43,-48.79,7.28,1319302.98,4629,32477,4030883.65,12986,97728,1563368.86,4604,37907,7.83,17.55,14.85,17.36,9.3,100,2622986,5.69
2023-08-14,5,39606,长安三万里,CHANG AN,6313581.19,1722488727,2028051,41668698,1,2.86,16989,155297,2.91,38,9,372,2023-07-08,888439.84,2026,21720,192992,11,-59.86,-1.33,-59.22,4.57,1617766.33,4762,40159,3511553.31,9001,86196,253104.88,640,6108,9.26,14.07,11.93,13.99,11.25,100,1677372,3.64
2023-08-14,6,39592,八角笼中,Never Say Never,3951637.93,2178848966,2921849,53496031,1,1.79,13461,99149,1.86,40,7,294,2023-07-06,702635.78,1960,17623,181078,9,-43.34,8.13,-43.27,3.62,565483.41,2371,14291,1937805.28,6363,48504,716315.32,2312,17940,7.69,17.78,14.56,17.77,9.73,100,1290027,2.8
2023-08-14,7,39541,我经过风暴,The Woman in the Storm,2633264.77,3162443.98,8083,76612,1,1.19,7177,64172,1.2,-2,9,367,2023-08-17,2613697.95,6920,63660,728143,9,0,0,0,1.93,0,0,0,0,0,0,329.17,3,10,8.79,99.26,96.42,99.2,8.74,100,729972,1.58
2023-08-14,8,39560,茶啊二中,Oh My School ！,1980399.2,356813494,737250,8891923,1,0.9,8020,50123,0.94,32,6,247,2023-07-14,297221.98,925,7476,88412,8,-50.4,-7.82,-50.09,2.16,539130.82,2494,13669,1014477.89,3618,25684,109938.49,552,2776,6.42,15.01,11.53,14.92,8.46,100,780705,1.69
2023-08-14,9,39644,芭比,Barbie,1214705.25,242755431.5,446729,6832848,1,0.55,5454,34804,0.65,25,6,223,2023-07-21,177498.97,578,4737,53224,8,-49.21,14.05,-45.82,1.47,229115.11,1343,6914,649556.19,2763,18927,154152.42,622,4067,6.63,14.61,10.6,13.61,8.9,100,524581,1.14
2023-08-14,10,39672,忍者神龟：变种大乱斗,Teenage Mutant Ninja Turtles: Mutant Mayhem,646560.31,6959106.07,43160,211049,1,0.29,7225,19971,0.37,4,3,89,2023-08-11,79884.58,650,2446,65850,4,-67.22,-24.5,-66.85,1.94,187505.77,2675,5811,344736.18,3351,10706,29238.17,314,823,2.75,12.36,9,12.25,3.71,100,726955,1.58
2023-08-14,11,39576,消失的她,Lost in the stars,481413.73,3522833288,4000346,84809195,1,0.22,2596,11990,0.22,54,5,185,2023-06-22,68944.13,230,1707,18936,7,-33.78,13.81,-33.28,0.7,60702.81,490,1504,225177.35,1119,5604,122170.88,604,3066,5.32,14.32,8.86,14.24,9.01,100,225373,0.49
2023-08-14,12,39637,潜艇总动员：环游地球80天,Around The World In 80 Days,358846.34,6155841.52,34672,179813,1,0.16,4032,10896,0.2,3,3,89,2023-08-12,38761.18,336,1215,34201,4,-76.17,-40.82,-75.89,1.09,143993.32,1929,4333,171221.17,1632,5198,149.17,3,4,2.6,10.8,8.33,11.15,3.55,100,419435,0.91
2023-08-14,13,39635,碟中谍7：致命清算（上）,Mission: Impossible – Dead Reckoning Part One,290424.62,345648861.3,528767,8731926,1,0.13,852,7216,0.14,32,8,341,2023-07-14,61298.02,127,1520,11888,12,-66.13,-19.55,-64.07,0.23,48322.83,198,1229,129149.52,346,3155,50551.75,167,1280,8.47,21.11,14.91,21.06,12.79,100,85183,0.18
2023-08-14,14,39555,力量密码,The Source Of Power,199632.8,10020328.32,9890,291639,1,0.09,43,4728,0.09,45,110,4643,2023-07-01,0,0,0,0,0,224.52,95.45,199.62,0.01,7823.3,3,181,21704.5,9,488,15000,1,375,37.59,0,0,0,0,100,12578,0.03
2023-08-14,15,39406,望道,Manifesto,143500,75782713.96,135287,1792820,1,0.06,40,3594,0.07,144,90,3588,2023-03-24,0,0,0,0,0,114700,400,71780,0.01,0,3,0,0,0,0,0,2,0,31.77,0,0,0,0,100,11312,0.02
2023-08-14,16,39657,学爸,Papa,133490,688136.86,51,8620,1,0.06,19,2281,0.04,-3,120,7026,2023-08-18,0,0,0,0,0,97.58,375,132.28,0.01,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,6844,0.01
2023-08-14,17,39664,完美音符,Music I Love You,131330.09,294409.09,576,6089,1,0.06,250,2704,0.05,4,11,525,2023-08-11,26354.88,19,470,2075,25,54.29,111.86,57.94,0.07,26332.56,84,461,32062.08,58,557,46580.57,47,1216,15.94,20.07,7.6,17.38,22.65,100,16963,0.04
2023-08-14,18,39514,北京2022,Beijing 2022,120295,27216767.41,40313,880493,1,0.05,51,4419,0.08,88,87,2359,2023-05-19,0,0,0,0,0,103.49,24.39,103.83,0.01,4250,3,168,6140,5,214,0,0,0,31.15,0,0,0,0,100,14188,0.03
2023-08-14,19,33085,禁锢,Imprisoned,99202.61,679749.71,6625,21238,1,0.04,1194,3142,0.06,4,3,83,2023-08-11,1815.52,35,56,3319,2,-27.2,-28.63,-27.87,0.32,1899.3,34,63,2383.66,53,85,92555.13,1046,2918,2.5,1.83,2.93,1.78,1.69,100,125684,0.27
2023-08-14,20,38531,超能一家人,Advancing of ZQ,93724.76,300096775.4,602319,7251886,1,0.04,874,2299,0.04,25,3,107,2023-07-21,11422.71,61,278,6397,5,-38.36,14.85,-38.82,0.24,19248.78,188,470,41155.25,300,1010,19992.12,153,492,3.38,12.19,6.98,12.09,4.35,100,68023,0.15
2023-08-14,21,39605,超级飞侠：乐迪加速,Super Wings,89727.62,68925251.78,241699,1868587,1,0.04,690,2483,0.05,38,4,130,2023-07-08,9657.26,48,270,4988,6,-68.74,-17.07,-68.43,0.19,37243.34,351,1025,42432.69,264,1175,0,1,0,3.56,10.76,6.96,10.87,5.41,100,69705,0.15
2023-08-14,22,39542,色彩中国,Balance Of The Five Elements,59191.56,2363083.26,5541,72343,1,0.03,46,1732,0.03,88,38,1287,2023-05-19,0,0,0,0,0,-36.28,2.22,-36.44,0.01,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,100,5201,0.01
2023-08-14,23,39624,舞者,Dancer,56891.1,1761593.2,665,49505,1,0.03,22,1537,0.03,32,70,2586,2023-07-14,0,0,0,0,0,-51.71,-12,-50.94,0.01,0,0,0,0,0,0,1760.3,1,50,33.55,0,0,0,0,100,4581,0.01
2023-08-14,24,39578,变形金刚：超能勇士崛起,Transformers: Rise of the Beasts,53696.58,655166988.9,1971981,17515527,1,0.02,248,1554,0.03,67,6,217,2023-06-09,8362.7,35,235,2506,7,-56.66,5.53,-57.07,0.07,7885.1,56,246,33707.71,134,963,3659.07,22,107,7.52,15.57,14.11,15.12,9.38,100,20674,0.04
2023-08-14,25,39656,野蛮人入侵,Barbarian Invasion,42638.88,677829.77,2295,16638,1,0.02,264,1095,0.02,5,4,162,2023-08-10,21377.48,45,498,4467,11,-52.84,20.55,-51.97,0.07,6504.69,79,197,10405.37,90,290,4321.34,40,109,4.41,50.14,17.05,45.48,11.15,100,24857,0.05
2023-08-14,26,39643,雪豹和她的朋友们,snow leopards and friends,41700.91,1742548.08,12628,43494,1,0.02,317,1105,0.02,11,3,132,2023-08-04,4380.17,24,108,1913,5,-60.33,2.92,-58.11,0.09,17923.93,141,466,16804.71,103,461,2564.1,25,69,3.69,10.5,7.57,9.77,5.65,100,29910,0.06
2023-08-14,27,39632,广东省廉洁文化建设主题展,Guangdong Province Clean Culture Construction Theme Exhibition,38920,1018187.7,586,27068,1,0.02,18,1033,0.02,,57,2162,,0,0,0,0,0,132.09,80,131.1,0,0,0,0,0,0,0,0,0,0,33.63,0,0,0,0,100,3072,0.01
2023-08-14,28,39676,雪域少年,Warrio King,38796,38796,1,366,1,0.02,1,366,0.01,-4,366,38796,2023-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,1098,0
2023-08-14,29,39472,灌篮高手,The First Slam Dunk,38104.33,658114108.6,2046162,18138832,1,0.02,68,746,0.01,117,11,560,2023-04-20,22757.45,9,393,840,44,-72.12,-24.44,-80.21,0.02,2782.54,12,53,12280.59,41,290,163.75,2,4,12.54,59.72,13.24,52.68,46.79,100,5950,0.01
2023-08-14,30,37863,丛林启示录,,35057.4,3147868.55,10164,77110,1,0.02,151,947,0.02,,6,232,,0,0,0,0,0,-46.59,-5.63,-48.22,0.04,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,100,2844,0.01
2023-08-14,31,35745,玉面.琴师（上）,LOVE GOES ON IN THE AFTERLIFE  (UPPER HALF),25583,538054.12,1145,14988,1,0.01,79,698,0.01,18,9,324,2023-07-28,0,0,0,0,0,-30.36,-2.47,-30.06,0.02,0,0,0,0,0,0,0,0,0,33.32,0,0,0,0,100,2095,0
2023-08-14,32,39591,疯狂元素城,Elemental,17509.91,114197557.8,461377,3134129,1,0.01,75,458,0.01,60,6,233,2023-06-16,573.29,2,14,223,7,-44.14,17.19,-42.03,0.02,7619.6,42,177,6817.02,22,167,0,0,0,6.14,3.27,2.67,3.06,6.28,100,7462,0.02
2023-08-14,33,39211,超级英雄美猴王：齐天儿,The First Superhero: Monkey King,11050.59,5122957.42,30751,149354,1,0.01,177,334,0.01,17,2,62,2023-07-29,744.83,14,25,1561,2,-54.24,6.63,-57.45,0.05,4515.03,78,123,5715.73,61,184,0,1,0,2.24,6.74,7.91,7.49,1.6,100,14919,0.03
2023-08-14,34,39601,烈焰卫士,Flame Guardian,8065,717215.53,873,20085,1,0,9,229,0,48,25,896,2023-06-28,3920,1,112,123,112,165.73,200,169.41,0,1155,3,33,2990,4,84,0,0,0,25.14,48.61,11.11,48.91,91.06,100,911,0
2023-08-14,35,39561,棉花糖和云朵妈妈1宝贝芯计划,Happy Mom and Girl 1: Sweetheart On Mission,7076.1,12843220.49,85965,388215,1,0,41,226,0,45,6,173,2023-07-01,1944.9,1,71,142,71,-51.25,-24.07,-50.33,0.01,2327.7,23,73,2803.5,17,82,0,0,0,6.14,27.49,2.44,31.42,50,100,3680,0.01
2023-08-14,36,39610,欢乐丛林之外星人大冒险,Hello Elien,6824.98,3753046.66,22863,119076,1,0,91,265,0,31,3,75,2023-07-15,489.87,7,17,562,2,-20.04,31.88,-17.45,0.02,1471.45,36,49,3623.66,37,137,0,0,0,3.72,7.18,7.69,6.42,3.02,100,7118,0.02
2023-08-14,37,39603,百变马丁：怪兽大作战,Magic Matin,5642.5,8079869.59,37232,220532,1,0,136,177,0,24,1,41,2023-07-22,414.75,5,11,379,2,-51.09,-4.23,-49.28,0.04,1995.7,60,56,1976.05,29,60,56,2,2,1.72,7.35,3.68,6.21,2.9,100,10282,0.02
2023-08-14,38,39280,长空之王,Born To Fly,5380,845521666.2,2023478,20205769,1,0,11,144,0,109,13,489,2023-04-28,0,0,0,0,0,-38.82,10,-34.84,0,937,3,20,243,3,4,0,0,0,20.2,0,0,0,0,100,713,0
2023-08-14,39,39556,我爱你！,Love Never Ends,5366.8,428390213.3,1012533,10408740,1,0,74,128,0,55,2,73,2023-06-21,505.75,5,10,196,2,-40.2,15.63,-42.6,0.02,1518.52,20,35,2429.75,30,57,807.78,13,23,2.74,9.42,6.76,7.81,5.1,100,4671,0.01
2023-08-14,40,34031,午夜迷途,Lost in midnight,4604,2810836.72,38772,94718,1,0,71,164,0,60,2,65,2023-06-16,46,1,2,129,2,6.78,4.41,10.07,0.02,151.41,5,6,0,0,0,4306.59,63,152,2.01,1,1.41,1.22,1.55,100,8174,0.02
2023-08-14,41,39642,2023意大利莫里康内配乐电影展-深圳百丽宫影院有限公司,2023 Molycone Music Film Exhibition in Italy,4478,360933,28,4309,1,0,1,53,0,,53,4478,,0,0,0,0,0,-89.91,-83.33,-89.96,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,159,0
2023-08-14,42,39651,恶世之子,To Catch a Killer,4279,175269.01,2987,5515,1,0,16,73,0,18,5,267,2023-07-28,3949,1,63,136,63,3588.79,23.08,1725,0,128,3,5,172,2,4,0,5,0,4.62,92.29,6.25,86.3,46.32,100,1581,0
2023-08-14,43,37160,平安中国之守护者,Warrior of China,3800,53733467.57,13663,1075936,1,0,2,100,0,879,50,1900,2021-03-19,0,0,0,0,0,0,0,0,0,0,0,0,1800,1,50,0,0,0,42.02,0,0,0,0,100,238,0
2023-08-14,44,39655,爷爷的牛背梁,The Watchmen in Qinling Mountains,3432.3,42701.31,850,1331,1,0,47,101,0,7,2,73,2023-08-08,900,1,20,120,20,-42.1,2.17,-45.99,0.01,395.4,26,10,1086.9,6,36,0,6,0,2.08,26.22,2.13,19.8,16.67,100,4845,0.01
2023-08-14,45,39530,天空之城,Laputa: Castle in the Sky,3039.4,135464116.5,774334,4215936,1,0,22,82,0,75,4,138,2023-06-01,570.67,3,10,114,3,-68.09,-12,-70.4,0.01,433,7,11,1989.73,11,59,46,3,2,5.26,18.78,13.64,12.2,8.77,100,1559,0
2023-08-14,46,39622,谁说我不靠谱,Aren't I Reliable,2625,953889,471,21396,1,0,2,105,0,48,53,1313,2023-06-28,0,0,0,0,0,0,0,0,0,1312.5,1,52,1312.5,1,53,0,0,0,78.36,0,0,0,0,100,134,0
2023-08-14,47,39465,暴风,Faces in the Crowd,2175,39417476.08,358882,1052650,1,0,4,65,0,123,16,544,2023-04-14,0,1,0,88,0,0,0,0,0,0,0,0,375,1,15,0,1,0,15.37,0,25,0,0,100,423,0
2023-08-14,48,37033,太阳升起的时刻,The Moment Of The Sunrises,2000,12580354.65,43379,333063,1,0,3,50,0,1390,17,667,2019-10-25,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,32.89,0,0,0,0,100,152,0
2023-08-14,49,39649,红色裁判,PEOPLE'S REFEREE,1983,7168,24,289,1,0,3,66,0,18,22,661,2023-07-28,0,0,0,0,0,0,200,0,0,1983,1,66,0,0,0,0,0,0,98.51,0,0,0,0,100,67,0
2023-08-14,50,39687,最遗憾是错过你,A Pity for Love,1740,1740,2,58,1,0,2,58,0,-7,29,870,2023-08-22,1740,1,58,120,58,0,0,0,0,0,0,0,0,0,0,0,0,0,47.93,100,50,100,48.33,100,121,0
2023-08-14,51,39639,我在汴京等你,I'LL WAIT FOR YOU IN BIANJING,1710,13463.4,124,436,1,0,4,57,0,18,14,428,2023-07-28,0,0,0,0,0,71,100,14,0,1710,2,57,0,0,0,0,0,0,36.54,0,0,0,0,100,156,0
2023-08-14,52,38375,让这首歌作证,Our Song,1380,909050.58,5139,38386,1,0,1,69,0,270,69,1380,2022-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,1,69,32.7,0,0,0,0,100,211,0
2023-08-14,53,39557,李明瑞,,1325,1120037.22,797,44424,1,0,1,53,0,,53,1325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,159,0
2023-08-14,54,39636,2023香港经典影片回顾展-中影（深圳）电影有限责任公司,2023 Hong Kong Classic Film Review Exhibition,1316.7,150511.6,337,3437,1,0,5,35,0,,7,263,,0,0,0,0,0,-88.9,-73.68,-88.6,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,100,105,0
2023-08-14,55,39661,萤火虫的天空,The sky of Firefly,1222.8,50878.8,954,1412,1,0,96,42,0,3,0,13,2023-08-12,282,2,10,211,5,273.6,88.24,281.82,0.03,469.67,38,15,429.63,22,16,41.5,3,1,0.64,23.06,2.08,23.81,4.74,100,6514,0.01
2023-08-14,56,39496,征程之星火,SPARK OF JOURNEY,1000,758706.9,1380,23466,1,0,1,40,0,103,40,1000,2023-05-04,0,0,0,0,0,75.44,0,110.53,0,0,0,0,0,0,0,1000,1,40,39.6,0,0,0,0,100,101,0
2023-08-14,57,39608,记忆,Memoria,830.6,2536282.96,16847,60993,1,0,9,19,0,54,2,92,2023-06-22,551,1,10,31,10,10.73,50,35.71,0,143.9,3,4,135.7,3,5,0,0,0,2.69,66.34,11.11,52.63,32.26,100,707,0
2023-08-14,58,39568,远山花开,Blossom in The Mountains,828,887044.51,5167,34103,1,0,7,17,0,67,2,118,2023-06-09,0,0,0,0,0,-84.39,16.67,-83.65,0,828,5,17,0,2,0,0,0,0,2.43,0,0,0,0,100,701,0
2023-08-14,59,34441,灵魂电台,Soul Studio,781.8,404771.53,5447,12067,1,0,9,25,0,39,3,87,2023-07-07,0,0,0,0,0,231.27,28.57,257.14,0,0,0,0,0,0,0,781.8,8,25,2.39,0,0,0,0,100,1044,0
2023-08-14,60,35598,少年桑吉,Young Sangye,707,133968.04,329,4747,1,0,6,23,0,38,4,118,2023-07-08,163,1,5,91,5,-26.12,0,-25.81,0,381,2,13,163,1,5,0,0,0,5.84,23.06,16.67,21.74,5.49,100,394,0
